id,uwi,latitude,longitude,well_name
1516,JET_1378,46.54160000,56.20897000,G_1378/9 нагн.
1517,JET_1382,46.53226000,56.20993000,G_1382/12
1518,JET_1383,46.52964000,56.20836000,G_1383/17
1519,JET_1386,46.54563000,56.21348000,G_1386/9 доб.
1520,JET_1389,46.53741000,56.21205000,G_1389/12
1521,JET_1390,46.53479000,56.21221000,G_1390/12
1522,JET_1396,46.53223000,56.21627000,G_1396/12
1523,JET_1397,46.55313000,56.20384000,G_1397/9 нагн.
1524,JET_1400,46.54230000,56.22036000,G_1400/1
1525,JET_1401,46.53912000,56.21912000,G_1401/12
1526,JET_1402,46.53489000,56.21963100,G_1402/1 доб.
1527,JET_1403,46.53226000,56.22165400,G_1403/1
1528,JET_1404,46.52891000,56.21895000,G_1404/26
1529,JET_1407,46.54245000,56.22459000,G_1407/1
1530,JET_1408,46.53941000,56.22429000,G_1408/1 доб.
1531,JET_1410,46.53352000,56.22478000,G_1410/1
1532,JET_1436,46.52730000,56.23890000,1436/5
1533,JET_1449,46.55617000,56.12230000,#Н/Д
1534,JET_1451,46.54927000,56.12285000,#Н/Д
1535,JET_1452,46.55124000,56.09441000,#Н/Д
1536,JET_1453,46.55041000,56.10161000,G_1453/8
1537,JET_1456,46.56161000,56.12707000,#Н/Д
1538,JET_1472,46.56059000,56.06800000,G_1472/13
1539,JET_1478,46.55486000,56.07274000,G_1478/13
1540,JET_1484,46.56473000,56.08426000,G_1484/16
1541,JET_1489,46.56197000,56.08663000,G_1489/13
1542,JET_1502,46.55205000,56.09714000,G_1502/8
1543,JET_1506,46.56212000,56.10179000,G_1506/16
1544,JET_1508,46.55657000,56.10125000,G_1508/25
1545,JET_1509,46.55427000,56.10087000,G_1509/8
1546,JET_1513,46.56239000,56.10672000,G_1513/23
1547,JET_1515,46.55558000,56.10515000,G_1515/25
1548,JET_1516,46.55226000,56.10643000,1516/25 доб.
1549,JET_1517,46.54412000,56.13404000,1517/15
1550,JET_1522,46.55583000,56.11140000,1522/23
1551,JET_1523,46.55075000,56.11348000,G_1523/27
1552,JET_1524,46.54963000,56.11155000,G_1524/27 доб.
1553,JET_1537,46.55360000,56.16760000,G_1537/3
1554,JET_1538,46.55074792,56.16655438,G_1538/3
1555,JET_1540,46.56189000,56.12354000,G_1540/2
1556,JET_1545,46.54404000,56.12062000,G_1545/27
1557,JET_1549,46.55174000,56.17464000,G_1549/3 нагн.
1558,JET_1563,46.54556000,56.13592000,G_1563/14
1559,JET_1565,46.55046000,56.17241000,1565/3 нагн.
1560,JET_1565Д,46.55002000,56.17259000,G_1565Д/3
1561,JET_1577,46.52975000,56.18220000,G_1577/6
1562,JET_1585,46.53459000,56.16770000,G_1585/20
1563,JET_1627,46.53683000,56.22858000,#Н/Д
1564,JET_1637,46.53036000,56.23665000,#Н/Д
1565,JET_1638,46.52556000,56.23636000,G_1638/5
1566,JET_1641,46.52949000,56.24176000,#Н/Д
1567,JET_1646,46.53141000,56.23277000,1646/1 доб.
1568,JET_1904,46.56396000,56.06102000,1904/13 нагн.
1569,JET_1905,46.56610000,56.06970000,G_1905/13
1570,JET_1907,46.56328000,56.06990000,G_1907/13
1571,JET_1908,46.55952000,56.06927000,1908/13
1572,JET_1909,46.55619000,56.06904000,#Н/Д
1573,JET_1910,46.56592000,56.07565000,#Н/Д
1574,JET_1912,46.55966000,56.07415000,G_1912/13 доб.
1575,JET_1913,46.55571000,56.07387000,G_1913/13
1576,JET_1914,46.56620000,56.08082000,#Н/Д
1577,JET_1915,46.56257000,56.07982000,1915/13 доб.
1578,JET_1917,46.55520000,56.07884000,1917/13
1579,JET_1918,46.56545000,56.08564000,#Н/Д
1580,JET_1920,46.55858000,56.08415000,#Н/Д
1581,JET_1921,46.55501000,56.08496000,#Н/Д
1582,JET_1922,46.56579000,56.09036000,1922/16 доб.
1583,JET_1923,46.56120000,56.08907000,#Н/Д
1584,JET_1924,46.55551000,56.08999000,#Н/Д
1585,JET_1925,46.55407000,56.09981000,#Н/Д
1586,JET_1927,46.56142000,56.09451000,#Н/Д
1587,JET_1928,46.55769000,56.09446000,#Н/Д
1588,JET_1929,46.56461000,56.09983000,#Н/Д
1589,JET_1930,46.56138000,56.09921000,G_1930/16
1590,JET_1931,46.55747000,56.09887000,1931/13
1591,JET_1932,46.55387000,56.09851000,#Н/Д
1592,JET_1933,46.54697000,56.09766000,#Н/Д
1593,JET_1934,46.56385000,56.10537000,G_1934/16
1594,JET_1935,46.56047000,56.10480000,#Н/Д
1595,JET_1936,46.55756000,56.10449000,#Н/Д
1596,JET_1938,46.54579000,56.10260000,G_1938/8 доб.
1597,JET_1939,46.56056000,56.10801000,G_1939/23
1598,JET_1940,46.55606000,56.10989000,#Н/Д
1599,JET_1941,46.54956000,56.10885000,#Н/Д
1600,JET_1942,46.54571000,56.10730000,G_1942/27
1601,JET_1943,46.56310000,56.11486000,#Н/Д
1602,JET_1944,46.56026000,56.11489000,G_1944/23 нагн.
1603,JET_1945,46.55262000,56.11290000,#Н/Д
1604,JET_1946,46.54870000,56.11312000,#Н/Д
1605,JET_1947,46.54565000,56.11196000,#Н/Д
1606,JET_1948,46.56295000,56.12025000,#Н/Д
1607,JET_1949,46.55969000,56.11932000,G_1949/29
1608,JET_1950,46.55620000,56.11873000,#Н/Д
1609,JET_1951,46.54470000,56.11763000,G_1951/27
1610,JET_1952,46.54119000,56.11711000,G_1952/27 доб.
1611,JET_1955,46.55919000,56.12492000,#Н/Д
1612,JET_1956,46.55233000,56.12470000,G_1956/29
1613,JET_1957,46.54468000,56.12200000,1957/27
1614,JET_1958,46.54106316,56.12205080,G_1958/15
1615,JET_1961,46.55899000,56.12868000,G_1961/2
1616,JET_1963,46.55184000,56.12791000,#Н/Д
1617,JET_1965,46.54481000,56.12616000,G_1965/15
1618,JET_1966,46.54100000,56.12692000,1966/15 доб.
1619,JET_1967,46.53745000,56.12695000,G_1967/15
1620,JET_1969,46.55806000,56.13459000,#Н/Д
1621,JET_1970,46.55513000,56.13372000,G_1970/21 нагн.
1622,JET_1971,46.55132000,56.13325000,#Н/Д
1623,JET_1973,46.54391000,56.13230000,#Н/Д
1624,JET_1974,46.54059000,56.13086000,1974/15
1625,JET_1975,46.53715000,56.13036000,#Н/Д
1626,JET_1976,46.53340000,56.13060000,#Н/Д
1627,JET_1978,46.55431000,56.13873000,G_1978/14
1628,JET_1979,46.55041000,56.13813000,#Н/Д
1629,JET_1980,46.54753680,56.13749249,G_1980/14
1630,JET_1981,46.54367000,56.13778000,G_1981/18
1631,JET_1982,46.54033000,56.13561000,#Н/Д
1632,JET_1983,46.53566000,56.13726000,G_1983/18
1633,JET_1984,46.53280000,56.13544000,1984/18
1634,JET_1986,46.55759000,56.14539000,G_1986/14
1635,JET_1987,46.55415000,56.14342000,G_1987/14
1636,JET_1990,46.53494000,56.14180000,G_1990/18.нагн
1637,JET_1993,46.55761000,56.15000000,G_1993/11
1638,JET_1994,46.55355000,56.14900000,#Н/Д
1639,JET_1996,46.54266000,56.14769000,#Н/Д
1640,JET_1998,46.53611000,56.14587000,G_1998/18
1641,JET_2000,46.53814000,56.13944000,2000/18
1642,JET_2001,46.55683000,56.15465000,G_2001/11
1643,JET_2003,46.54992000,56.15355000,G_2003/11
1644,JET_2006,46.53871000,56.14961000,G_2006/18 нагн.
1645,JET_2011,46.52966000,56.14745000,G_2011/7
1646,JET_2013,46.55622000,56.15865000,G_2013/11 доб.
1647,JET_2016,46.54632000,56.15742000,G_2016/10 доб.
1648,JET_2018,46.53209000,56.15027000,2018/7
1649,JET_2018Д,46.53187894,56.15139012,#Н/Д
1650,JET_2019,46.53127000,56.15535000,G_2019/20
1651,JET_2020,46.52832767,56.15501383,G_2020/20
1652,JET_2023,46.55684000,56.16373000,G_2023/3
1653,JET_2024,46.55299000,56.16344000,2024/3
1654,JET_2024Д,46.55257000,56.16321000,#Н/Д
1655,JET_2030,46.53138000,56.16015000,G_2030/20 нагн.
1656,JET_2032,46.52411000,56.15954000,G_2032/20
1657,JET_2035,46.55635000,56.16923000,G_2035/3 нагн.
1658,JET_2041,46.52703488,56.16445216,G_2041/20
1659,JET_2045,46.55530000,56.17426000,G_2045/3.доб
1660,JET_2048,46.54499000,56.17261000,#Н/Д
1661,JET_2053,46.52750000,56.17062000,#Н/Д
1662,JET_2057,46.55473339,56.17988550,G_2057/3 доб.
1663,JET_2063,46.52928000,56.17557000,#Н/Д
1664,JET_2067,46.55408000,56.18396000,G_2067/3
1665,JET_2073,46.55439000,56.18900000,G_2073/9
1666,JET_2074,46.55117000,56.18790000,2074/9 доб.
1667,JET_2076,46.54348000,56.18811000,G_2076/19
1668,JET_2077,46.53977000,56.18671000,G_2077/19 нагн
1669,JET_2078,46.53670000,56.18624000,#Н/Д
1670,JET_2080,46.52646000,56.18368000,G_2080/6 нагн
1671,JET_2083,46.55130000,56.19306000,G_2083/9
1672,JET_2087,46.53628000,56.19110000,#Н/Д
1673,JET_2088,46.53414000,56.19230000,G_2088/19 доб.
1674,JET_2089,46.52884000,56.19074000,#Н/Д
1675,JET_2092,46.55110000,56.19732000,2092/9
1676,JET_2096,46.53181000,56.19657000,G_2096/17
1677,JET_2102,46.53316000,56.20054000,G_2102/12
1678,JET_2111,46.52874000,56.20578000,G_2111/17 доб.
1679,JET_2112,46.52480000,56.20458000,#Н/Д
1680,JET_2114,46.55099176,56.21233351,G_2114/9
1681,JET_2118,46.52829000,56.21007000,G_2118/26 нагн.
1682,JET_2119,46.52791719,56.22221271,G_2119/26.доб
1683,JET_2122,46.54255840,56.21655696,G_2122/33
1684,JET_2123,46.53910000,56.21594000,G_2123/1
1685,JET_2124,46.53491609,56.21494350,G_2124/12
1686,JET_2125,46.53186000,56.21503000,#Н/Д
1687,JET_2126,46.52770000,56.21490000,G_2126/26
1688,JET_2127,46.54939000,56.21667000,2127/9
1689,JET_2128,46.54134000,56.22132000,G_2128/1 нагн.
1690,JET_2129,46.53961000,56.22033000,G_2129/1
1691,JET_2130,46.53419000,56.21982000,#Н/Д
1692,JET_2131,46.52966000,56.21983000,G_2131/26
1693,JET_2133,46.52382219,56.21881508,G_2133/26 доб.
1694,JET_2135,46.53791000,56.22436000,G_2135/1
1695,JET_2136,46.53558000,56.22601000,#Н/Д
1696,JET_2137,46.53086000,56.22597000,#Н/Д
1697,JET_2138,46.52620000,56.22469000,#Н/Д
1698,JET_2139,46.52358000,56.22408000,#Н/Д
1699,JET_2140,46.54084000,56.23188000,2140/1
1700,JET_2141,46.53813005,56.23169808,G_2141/28
1701,JET_2142,46.53285000,56.22965000,2142/1 нагн.
1702,JET_2143,46.53088000,56.22938000,2143/1 нагн.
1703,JET_2144,46.52669000,56.23001000,G_2144/26
1704,JET_2145,46.52303000,56.22926000,2145/5 доб.
1705,JET_2146,46.54112000,56.23665000,#Н/Д
1706,JET_2147,46.54527000,56.11401800,G_2147/28
1707,JET_2150,46.52301000,56.23426000,#Н/Д
1708,JET_2151,46.53660000,56.24126000,#Н/Д
1709,JET_2152,46.52584000,56.24002000,G_2152/5 нагн.
1710,JET_2153,46.52244000,56.23908000,G_2153/5
1711,JET_2156,46.52945000,56.24528000,G_2156/28.доб
1712,JET_2157,46.52533000,56.24453000,#Н/Д
1713,JET_2209,46.56057000,56.08173000,G_2209/13
1714,JET_2213,46.55994000,56.08795000,2213/13 нагн.
1715,JET_2216,46.55988000,56.09240000,G_2216/13 доб.
1716,JET_2217,46.55625000,56.09184000,#Н/Д
1717,JET_2220,46.55819000,56.09629000,G_2220/8 нагн.
1718,JET_2221,46.55651000,56.09766000,G_2221/25
1719,JET_2222,46.55198000,56.09591000,G_2222/14
1720,JET_2223,,,#Н/Д
1721,JET_2225,46.55917000,56.10185000,G_2225/16
1722,JET_2226,46.55557000,56.10236000,#Н/Д
1723,JET_2227,46.55290000,56.10106000,G_2227/25.доб
1724,JET_2229,46.55865000,56.10750000,G_2229/23
1725,JET_2230,46.55503000,56.10493000,G_2230/25
1726,JET_2231,46.55098000,56.10627000,2231/25
1727,JET_2232,46.54802000,56.10682000,G_2232/25
1728,JET_2233,46.55872000,56.11294000,G_2233/23
1729,JET_2235,46.55101000,56.11069000,#Н/Д
1730,JET_2236,46.54737000,56.11035000,#Н/Д
1731,JET_2239,46.55343000,56.11618000,G_2239/29
1732,JET_2240,46.55083000,56.11550000,#Н/Д
1733,JET_2241,46.54719000,56.11649000,G_2241/27
1734,JET_2242,46.54322000,56.11470000,G_2242/27
1735,JET_2245,46.55014000,56.12038000,G_2245/27
1736,JET_2246,46.54615000,56.12018000,G_2246/27 доб.
1737,JET_2247,46.54201000,56.11826000,G_2247/27
1738,JET_2251,46.55020000,56.12442000,#Н/Д
1739,JET_2252,46.54592000,56.12476000,G_2252/15
1740,JET_2253,46.54222000,56.12475000,G_2253/15 нагн.
1741,JET_2258,46.54521000,56.13072000,G_2258/15
1742,JET_2259,46.54126000,56.13067000,G_2259/15
1743,JET_2266,46.54333000,56.13501000,G_2266/18
1744,JET_2267,46.53839000,56.13473000,G_2267/18
1745,JET_2268,46.53581000,56.13397000,2268/18
1746,JET_2272,46.54897000,56.14108000,G_2272/14
1747,JET_2273,46.54499000,56.13808000,G_2273/32
1748,JET_2274,46.54203000,56.13921000,#Н/Д
1749,JET_2275,46.53848000,56.13903000,#Н/Д
1750,JET_2279,46.55064000,56.14559000,G_2279/14
1751,JET_2280,46.54928000,56.14398000,G_2280/14
1752,JET_2283,46.53627000,56.14511000,G_2283/18
1753,JET_2284,46.53394000,56.14387000,#Н/Д
1754,JET_2290,46.53642000,56.15150000,G_2290/7
1755,JET_2292,46.53406000,56.14884000,#Н/Д
1756,JET_2297,46.54575000,56.15324000,G_2297/10
1757,JET_2300,46.53403000,56.15323000,G_2300/7 нагн.
1758,JET_2301,46.53043000,56.15265000,G_2301/7
1759,JET_2308,46.53734000,56.15886000,G_2308/10
1760,JET_2313,46.54760000,56.16486000,G_2313/22
1761,JET_2316,46.53681000,56.16375000,#Н/Д
1762,JET_2319,46.54641000,56.16921000,G_2319/22
1763,JET_2321,46.54062000,56.16863000,G_2321/22 нагн
1764,JET_2322,46.53646000,56.16744000,#Н/Д
1765,JET_2325,46.55045000,56.17945000,#Н/Д
1766,JET_2327,46.53959000,56.17388000,#Н/Д
1767,JET_2328,46.53619000,56.17249000,#Н/Д
1768,JET_2329,46.53276000,56.17336000,#Н/Д
1769,JET_2333,46.54908043,56.18255948,G_2333/34
1770,JET_2336,46.53557000,56.17755000,G_2336/19 доб.
1771,JET_2337,46.53250000,56.17880000,G_2337/6
1772,JET_2341,46.54595000,56.18385000,2341/3
1773,JET_2341Д,46.54613000,56.18427000,#Н/Д
1774,JET_2343,46.53898000,56.18256000,G_2343/19 нагн.
1775,JET_2344,46.53479000,56.18353000,G_2344/19
1776,JET_2351,46.53812000,56.18722000,G_2351/19
1777,JET_2352,46.53483000,56.18823000,G_2352/19
1778,JET_2354,46.55327000,56.19736000,G_2354/9
1779,JET_2356,46.54899000,56.19532000,G_2356/9
1780,JET_2358,46.54150000,56.19467000,G_2358/19
1781,JET_2359,46.53796000,56.19262000,2359/19 доб.
1782,JET_2360,46.53455000,56.19137000,G_2360/19 нагн.
1783,JET_2363,46.54940000,56.20067000,G_2363/9
1784,JET_2364,46.54486000,56.20013000,#Н/Д
1785,JET_2365,46.54131000,56.19983000,#Н/Д
1786,JET_2366,46.53877000,56.19770000,G_2366/19
1787,JET_2367,46.53351000,56.19668000,G_2367/19
1788,JET_2369,46.54845000,56.20518000,G_2369/9.нагн
1789,JET_2370,46.54486000,56.20501000,G_2370/9 нагн.
1790,JET_2371,46.54103000,56.20457000,G_2371/9
1791,JET_2372,46.53753000,56.20375000,#Н/Д
1792,JET_2373,46.53405000,56.20212000,G_2373/12 доб.
1793,JET_2375,46.54818000,56.20999000,G_2375/9
1794,JET_2376,46.54392000,56.21020000,#Н/Д
1795,JET_2377,46.54041000,56.20877000,G_2377/12
1796,JET_2378,46.53788000,56.20804000,G_2378/12
1797,JET_2379,46.53366000,56.20628000,2379/12 доб.
1798,JET_2380,46.53042000,56.20670000,G_2380/17 доб.
1799,JET_2383,46.54383000,56.21430000,G_2383/1 нагн.
1800,JET_2384,46.54044000,56.21413000,#Н/Д
1801,JET_2385,46.53483000,56.21314000,G_2385/12
1802,JET_2386,46.53042000,56.21424000,2386/26 доб.
1803,JET_2387,46.52909000,56.21069000,G_2387/17
1804,JET_2389,46.54405000,56.21862000,G_2389/1 доб.
1805,JET_2390,46.54015000,56.21922090,2390/1
1806,JET_2391,46.53640000,56.21834000,#Н/Д
1807,JET_2392,46.53347000,56.21634000,2392/12
1808,JET_2394,46.54129000,56.22302000,#Н/Д
1809,JET_2395,46.53842000,56.22442000,#Н/Д
1810,JET_2410,46.54575000,56.10522000,#Н/Д
1811,JET_2501,46.55908000,56.10498000,2501/23 нагн
1812,JET_2502,46.55545000,56.11019000,G_2502/23
1813,JET_2509,46.56567000,56.08340000,G_2509/16
1814,JET_2510,46.56075000,56.08212000,G_2510/13 нагн.
1815,JET_2511,46.55810000,56.08526000,G_2511/13
1816,JET_2513,46.55441000,56.08954000,G_2513/13
1817,JET_2515,46.55642000,56.09297000,G_2515/25
1818,JET_2516,46.55130000,56.09230000,G_2516/8
1819,JET_2517,46.55415000,56.09727000,G_2517/25
1820,JET_2519,46.55649000,56.10217000,G_2519/25
1821,JET_2520,46.56436000,56.10496000,G_2520/16
1822,JET_2521,46.55947000,56.10501000,G_2521/23
1823,JET_2523,46.54840000,56.10373000,2523/8
1824,JET_2524,46.56169000,56.10927000,G_2524/23
1825,JET_2526,46.55884000,56.11338000,G_2526/23
1826,JET_2527,46.54766000,56.11108000,G_2527/27
1827,JET_2528,46.53854000,56.12928000,G_2528/15
1828,JET_2529,46.55658000,56.11293000,G_2529/23
1829,JET_2531,46.55803000,56.11919000,G_2531/29
1830,JET_2532,46.55239000,56.11885000,2532/29
1831,JET_2533,46.54968000,56.12175000,G_2533/27
1832,JET_2534,46.55676000,56.12718000,2534/2
1833,JET_2535,46.55258000,56.12717000,G_2535/21 
1834,JET_2537,46.55430000,56.13016000,G_2537/21
1835,JET_2538,46.54933000,56.12957000,#Н/Д
1836,JET_2539,46.54206000,56.12707000,G_2539/15
1837,JET_2540,46.54486000,56.13257000,#Н/Д
1838,JET_2541,46.54091000,56.13238000,#Н/Д
1839,JET_2542,46.53520000,56.13133000,#Н/Д
1840,JET_2543,46.54835000,56.13577000,G_2543/14 нагн.
1841,JET_2544,46.54303000,56.13588000,G_2544/15
1842,JET_2545,46.53790000,56.13516000,2545/18
1843,JET_2547,46.55569000,56.14111000,G_2547/14
1844,JET_2548,46.55254000,56.14029000,2548/14 доб.
1845,JET_2549,46.54528000,56.14048000,G_2549/32
1846,JET_2550,46.53969000,56.13923000,G_2550/18
1847,JET_2551,46.53508000,56.13874000,G_2551/18
1848,JET_2553,46.55914357,56.14510079,G_2553/14
1849,JET_2554,46.55338000,56.14491000,G_2554/14
1850,JET_2555,46.54818000,56.14360000,G_2555/32
1851,JET_2556,46.54225000,56.14423000,#Н/Д
1852,JET_2557,46.53639000,56.14290000,G_2557/18
1853,JET_2560,46.55588000,56.14894000,G_2560/11
1854,JET_2561,46.55052000,56.14845000,G_2561/11
1855,JET_2562,46.53952000,56.14718000,#Н/Д
1856,JET_2563,46.53437000,56.14575000,G_2563/18
1857,JET_2564,46.52947000,56.14638000,G_2564/7 доб.
1858,JET_2565,46.55860000,56.15302000,G_2565/11
1859,JET_2566,46.55266000,56.15250000,G_2566/11
1860,JET_2568,46.54211000,56.15106000,#Н/Д
1861,JET_2569,46.53642000,56.15054000,G_2569/7нагн
1862,JET_2570,46.53145000,56.14995000,G_2570/7 доб.
1863,JET_2571,46.52585000,56.14869000,G_2571/7
1864,JET_2571Д,46.52612000,56.14816000,#Н/Д
1865,JET_2572,46.55626000,56.15584000,2572/11
1866,JET_2573,46.55005000,56.15600000,G_2573/11
1867,JET_2574,46.54461000,56.15582000,G_2574/10
1868,JET_2574Д,46.54615325,56.15577455,#Н/Д
1869,JET_2575,46.53958000,56.15392000,2575/10
1870,JET_2576,46.53384000,56.15393000,#Н/Д
1871,JET_2577,46.52796000,56.15306000,G_2577/7
1872,JET_2578,46.55835276,56.16033469,G_2578/11.доб
1873,JET_2579,46.55229000,56.16169000,G_2579/11
1874,JET_2580,46.54142575,56.16012635,G_2580/22
1875,JET_2581,46.53011000,56.15659000,G_2581/20
1876,JET_2582,46.52578950,56.15679612,G_2582/20 доб.
1877,JET_2583,46.54473000,56.19181000,G_2583/19
1878,JET_2585,46.54931000,56.16306000,#Н/Д
1879,JET_2587,46.53323926,56.16150346,G_2587/20 доб.
1880,JET_2588,46.52726000,56.16015000,G_2588/20 нагн
1881,JET_2590,46.55735383,56.16836495,G_2590/3. доб
1882,JET_2591,46.55249000,56.16540000,G_2591/3 доб.
1883,JET_2592,46.53508132,56.16445850,G_2592/20
1884,JET_2593,46.52501694,56.16374539,G_2593/20
1885,JET_2594,46.55990000,56.17217000,G_2594/3 доб.
1886,JET_2595,46.55546000,56.17172000,G_2595/3
1887,JET_2596,46.53268000,56.16920000,G_2596/6.доб
1888,JET_2597,46.52728000,56.16804000,#Н/Д
1889,JET_2598,46.54684000,56.18769000,G_2598/19
1890,JET_2599,46.55685657,56.17560769,G_2599/3 доб.
1891,JET_2600,46.55217743,56.17111122,G_2600/3
1892,JET_2601,46.55999000,56.17942000,G_2601/3
1893,JET_2602,46.55413000,56.17869000,G_2602/3
1894,JET_2605,46.55391000,56.18772000,2605/3
1895,JET_2606,46.55610000,56.18984000,G_2606/9 доб.
1896,JET_2607,46.52795038,56.18572160,G_2607/6
1897,JET_2609,46.55038000,56.18867000,G_2609/9доб
1898,JET_2610,46.55318000,56.19378000,G_2610/9
1899,JET_2614,46.52560000,56.18858000,G_2614/6
1900,JET_2615,46.55548000,56.19775000,G_2615/9
1901,JET_2616,46.55008000,56.19733000,G_2616/9
1902,JET_2617,46.54501000,56.19669000,G_2617/9
1903,JET_2618,46.52709000,56.19325000,2618/17
1904,JET_2619,46.52275000,56.19259000,G_2619/17
1905,JET_2620,46.55253000,56.20116000,#Н/Д
1906,JET_2621,46.54168000,56.19856000,#Н/Д
1907,JET_2622,46.53599000,56.19844000,G_2622/19
1908,JET_2624,46.52402000,56.19641000,2624/17 доб.
1909,JET_2625,46.55512000,56.20417000,G_2625/9
1910,JET_2626,46.54897000,56.20518000,G_2626/9
1911,JET_2627,46.54322000,56.20335000,G_2627/12
1912,JET_2628,46.53827000,56.20151000,G_2628/12
1913,JET_2629,46.53319000,56.20252000,#Н/Д
1914,JET_2630,46.52747000,56.20209000,G_2630/17.доб
1915,JET_2632,46.54598000,56.20694000,G_2632/9
1916,JET_2633,46.54057000,56.20554000,G_2633/12
1917,JET_2634,46.53479000,56.20424000,#Н/Д
1918,JET_2635,46.52973000,56.20526000,2635/17 нагн.
1919,JET_2636,46.52529000,56.20495000,G_2636/17
1920,JET_2637,46.53853000,56.20914000,2637/12 доб.
1921,JET_2638,46.53247000,56.21043000,G_2638/12
1922,JET_2639,46.52733000,56.20912000,G_2639/17
1923,JET_2641,46.54550000,56.21445000,G_2641/9
1924,JET_2642,46.53542000,56.21025000,#Н/Д
1925,JET_2650,46.54223000,56.21239000,G_2650/9
1926,JET_2706,46.53440000,56.26294000,G_2706/28
1927,JET_2707,46.55730000,56.07220000,G_2707/13 доб.
1928,JET_2710,46.56197000,56.07744000,G_2710/13
1929,JET_2711,46.55702000,56.07776000,2711/13
1930,JET_2712,46.56471000,56.07950000,G_2712/13
1931,JET_2713,46.56311000,56.08402000,G_2713/13 нагн.
1932,JET_2714,46.55808000,56.08138000,2714/13
1933,JET_2715,46.56502000,56.08385000,2715/16 доб.
1934,JET_2717,46.56052000,56.08479000,G_2717/13 доб.
1935,JET_2727,46.56336000,56.09546000,G_2727/16
1936,JET_2753,46.50000000,56.00000000,2753/25 доб.
1937,JET_2757,46.54011000,56.12221000,G_2757/15
1938,JET_2759,46.55453075,56.11269458,2759/29
1939,JET_2767,46.55320576,56.11572282,G_2767/29 доб.
1940,JET_2771,46.54287000,56.11732000,#Н/Д
1941,JET_2772,46.54096000,56.11461000,G_2772/27 доб.
1942,JET_2776,46.55708000,56.14987000,G_2776/11 наг.
1943,JET_2779,46.54614000,56.11765000,G_2779/27
1944,JET_2780,46.54045000,56.11815000,2780/27 доб.
1945,JET_2781,46.53789222,56.11957573,G_2781/15 нагн.
1946,JET_2782,46.53904000,56.13866000,2782/18
1947,JET_2784,46.55661000,56.14900000,#Н/Д
1948,JET_2792,46.53701000,56.12576000,G_2792/15
1949,JET_2795,46.53943000,56.12847000,#Н/Д
1950,JET_2797,46.55812525,56.13566068,G_2797/14
1951,JET_2798,46.55554000,56.13552000,G_2798/21
1952,JET_2799,46.55254000,56.13600000,G_2799/21
1953,JET_2800,46.55012000,56.13420000,G_2800/14
1954,JET_2803,46.54257000,56.13346000,G_2803/15
1955,JET_2807,46.55492000,56.13912000,G_2807/14
1956,JET_2808,46.55246000,56.13896000,G_2808/14
1957,JET_2813,46.55479000,56.14272000,G_2813/14 нагн.
1958,JET_2815,46.54306000,56.13924000,G_2815/18
1959,JET_2819,46.55691000,56.14531000,G_2819/14
1960,JET_2820,46.55426000,56.14669000,G_2820/14
1961,JET_2822,46.54891000,56.14544000,G_2822/32
1962,JET_2823,46.54085000,56.14473000,G_2823/18
1963,JET_2829,46.54674000,56.14931000,G_2829/11 нагн.
1964,JET_2830,46.54401000,56.14752000,G_2830/32. доб
1965,JET_2836,46.55266000,56.15317000,G_2836/11
1966,JET_2838,46.54628000,56.15168000,#Н/Д
1967,JET_2844,46.54256000,56.15547000,G_2844/10
1968,JET_2848,46.55949147,56.16138379,G_2848/11.доб
1969,JET_2850,46.54470000,56.16067000,G_2850/22
1970,JET_2851,46.54295382,56.15943801,G_2851/22
1971,JET_2853,46.55896000,56.16481000,G_2853/11.доб
1972,JET_2854,46.54198583,56.12295629,G_2854/3 доб.
1973,JET_2856,46.54463000,56.16411000,G_2856/31
1974,JET_2861,46.52908000,56.16050000,G_2861/20
1975,JET_2862,46.55461000,56.16992000,G_2862/3
1976,JET_2864,46.54695000,56.16763000,G_2864/22
1977,JET_2869,46.55334000,56.17144000,G_2869/3.доб
1978,JET_2870,46.54903000,56.17131000,#Н/Д
1979,JET_2871,46.54539000,56.17048000,G_2871/22
1980,JET_2872,46.54269527,56.17068022,G_2872/22
1981,JET_2873,46.53914591,56.16834740,G_2873/22
1982,JET_2874,46.53646000,56.16956000,G_2874/22.
1983,JET_2875,46.53421000,56.16940000,G_2875/6 доб.
1984,JET_2879,46.55461000,56.17577000,G_2879/3 доб.
1985,JET_2883,46.54162000,56.17395000,G_2883/22
1986,JET_2884,46.53998000,56.17418000,G_2884/22
1987,JET_2886,46.54579000,56.17996000,G_2886/3
1988,JET_2888,46.53922000,56.17698000,G_2888/3
1989,JET_2894,46.54375000,56.18075000,G_2894/34
1990,JET_2895,46.54076000,56.18078000,G_2895/19
1991,JET_2899,46.52725000,56.17872000,#Н/Д
1992,JET_2900,46.55092000,56.18366000,G_2900/3
1993,JET_2902,46.53888000,56.18453000,#Н/Д
1994,JET_2904,46.52738000,56.18372000,#Н/Д
1995,JET_2905,46.52495937,56.18341326,2905/6 доб.
1996,JET_2908,46.54539000,56.18796000,G_2908/19
1997,JET_2910,46.53754000,56.18725000,G_2910/19 нагн.
1998,JET_2912,46.52665000,56.18733000,#Н/Д
1999,JET_2915,46.55103000,56.19415000,2915/9
2000,JET_2921,46.52661000,56.19000000,G_2921/6
2001,JET_2922,46.52480000,56.19057000,2922/6
2002,JET_2923,46.52205000,56.18915000,G_2923/6 нагн.
